1468627200.0,665.0346307050721
1474329600.0,606.6506505732966
1488153600.0,1189.1436817870074
1475884800.0,617.644362802344
1449532800.0,404.21750457320655
1508630400.0,5921.110071008668
1501286400.0,2716.3305612497143
1456099200.0,433.57958250110437
1475193600.0,605.8397628202406
1479600000.0,733.9763007854184
1493337600.0,1343.7137688789667
1472947200.0,609.0076305066393
1483660800.0,948.2174619793898
1509408000.0,6349.258953437729
1450483200.0,458.23425425401024
1451952000.0,431.6928911948295
1478390400.0,714.2619424381696
1474848000.0,604.1130513713886
1464998400.0,582.1555227140155
1482105600.0,791.478009116745
1491955200.0,1217.422283505295
1453766400.0,392.21053191067386
1463184000.0,456.69412460220065
1479859200.0,738.9179702486191
1487635200.0,1114.2193274495883
1436832000.0,291.16068981255756
1480723200.0,763.9832138750589
1450137600.0,458.28414621292126
1463270400.0,460.36213158621393
1469404800.0,657.5320839486443
1497657600.0,2588.283304655236
1500768000.0,2769.4520180430745
1450828800.0,438.0722466347638
1473120000.0,609.1227136247885
1463097600.0,454.7073956906601
1512086400.0,10421.228170388844
1481760000.0,776.5862041655816
1444867200.0,254.302421237845
1451088000.0,431.2033877512639
1458086400.0,413.39023603363273
1509235200.0,6092.400222988495
1469059200.0,663.4309777130896
1443398400.0,237.43623759432825
1468713600.0,674.8891986510998
1474675200.0,602.6262049374909
1492905600.0,1245.152944450958
1475712000.0,610.410938412148
1465171200.0,583.3458848901125
1486684800.0,984.4810954800523
1505260800.0,3927.1275925804985
1506556800.0,4205.290542142933
1489968000.0,1037.961422353791
1497830400.0,2558.319223458506
1472515200.0,573.9926805264698
1456272000.0,417.96228675481063
1466467200.0,673.3993012815258
1503446400.0,4183.732793119381
1430697600.0,240.02385285325042
1511308800.0,8242.823079350244
1431561600.0,235.6272253074334
1497571200.0,2434.7722565981294
1461024000.0,433.0424963748604
1430006400.0,219.56605075946726
1485734400.0,919.5652616723354
1429660800.0,234.80678689186885
1481587200.0,781.9299549401804
1455408000.0,401.067639325147
1470787200.0,593.6841457250246
1497139200.0,2948.5131423481635
1493164800.0,1305.4096635173432
1482019200.0,788.7525432029208
1493510400.0,1364.964918188165
1431734400.0,235.35590434045247
1496102400.0,2240.129402333748
1487808000.0,1172.1902513918253
1457395200.0,411.11515858975724
1498608000.0,2531.871081228292
1505088000.0,4250.750927188571
1513382400.0,19096.254463507088
1469923200.0,636.278256336466
1470441600.0,582.864699760501
1457222400.0,399.4270460925198
1438041600.0,295.18966919454397
1440028800.0,234.01025353823573
1494374400.0,1763.9337197197056
1511136000.0,8182.767771550723
1429228800.0,223.49727002580525
1457568000.0,412.85652485301273
1514851200.0,14450.43214909939
1453593600.0,399.8574331273685
1501891200.0,3214.0417236834887
1502150400.0,3436.3167117610706
1459814400.0,420.25999185611295
1471219200.0,566.6419475537784
1491264000.0,1145.3932825568459
1464739200.0,533.588708182155
1429920000.0,228.89571647032665
1505001600.0,4238.718815136132
1503187200.0,4114.715065352355
1454716800.0,374.78641111284384
